user_id,title,score
571,Little Busters!: Sekai no Saitou wa Ore ga Mamoru!,7
571,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note,7
571,Made in Abyss,9
571,Mahou Shoujo Madoka★Magica,9
571,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,9
571,Masamune-kun no Revenge,5
571,Megalo Box,7
571,Monogatari Series: Second Season,9
571,Mushoku Tensei: Isekai Ittara Honki Dasu,9
571,Nagi no Asu kara,8
571,Nekomonogatari: Kuro,8
571,Nisemonogatari,8
571,One Punch Man,9
571,One Punch Man 2nd Season,7
571,"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken",6
571,Oushitsu Kyoushi Heine,7
571,Overlord,8
571,Overlord II,8
571,Overlord III,8
571,Owarimonogatari,8
571,Owarimonogatari 2nd Season,9
571,Plastic Memories,8
571,Rakudai Kishi no Cavalry,6
571,Re:Zero kara Hajimeru Isekai Seikatsu,9
571,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,9
571,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,10
571,Rokudenashi Majutsu Koushi to Akashic Records,7
571,Romeo x Juliet,7
571,Saenai Heroine no Sodatekata,6
571,Sakura-sou no Pet na Kanojo,8
571,Satsuriku no Tenshi,6
571,Sen to Chihiro no Kamikakushi,9
571,Shakugan no Shana,7
571,Shakugan no Shana II (Second),7
571,Shakugan no Shana III (Final),7
571,Shelter,8
571,Shigatsu wa Kimi no Uso,9
571,Shingeki no Kyojin,8
571,Shingeki no Kyojin Season 2,8
571,Shingeki no Kyojin Season 3,9
571,Shingeki no Kyojin Season 3 Part 2,9
571,Shingeki no Kyojin: The Final Season,9
571,Shingeki! Kyojin Chuugakkou,7
571,Shinsekai yori,9
571,Shokugeki no Souma,8
571,Shokugeki no Souma: Ni no Sara,8
571,Shokugeki no Souma: Ni no Sara OVA,7
571,Shokugeki no Souma: San no Sara,8
571,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,9
571,Shokugeki no Souma: Shin no Sara,8
571,Sousei no Onmyouji,7
571,SSSS.Gridman,6
571,Steins;Gate,10
571,Steins;Gate 0,9
571,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,9
571,Steins;Gate: Oukoubakko no Poriomania,8
571,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,7
571,Sword Art Online,7
571,Sword Art Online Alternative: Gun Gale Online,6
571,Sword Art Online II,7
571,Sword Art Online Movie: Ordinal Scale,7
571,Sword Art Online: Alicization,7
571,Tamako Love Story,8
571,Tate no Yuusha no Nariagari,7
571,Tensei shitara Slime Datta Ken,8
571,Tensei shitara Slime Datta Ken 2nd Season,8
571,Toki wo Kakeru Shoujo,8
571,Trinity Seven,5
571,True Tears,7
571,Tsuki ga Kirei,8
571,Tsukimonogatari,8
571,Tsurezure Children,7
571,Violet Evergarden,9
571,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,9
571,Violet Evergarden Movie,9
571,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",9
571,Vivy: Fluorite Eye's Song,9
571,Yagate Kimi ni Naru,7
571,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8
571,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,9
571,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,9
571,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,9
571,Yakusoku no Neverland,8
571,Yakusoku no Neverland 2nd Season,6
571,Yeon-ae Halujeon,7
571,Yeon-ae Halujeon 2,7
571,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),8
571,Zankyou no Terror,8
571,Zero no Tsukaima,7
571,Zero no Tsukaima F,7
571,Zero no Tsukaima: Futatsuki no Kishi,7
571,Zero no Tsukaima: Princesses no Rondo,7
571,Zetsuen no Tempest,8
571,Zoku Owarimonogatari,9
571,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,7
572,Akira,7
572,Back Street Girls: Gokudolls,5
572,Berserk: Ougon Jidai-hen I - Haou no Tamago,0
572,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,0
572,Berserk: Ougon Jidai-hen III - Kourin,0
572,B-gata H-kei,6
572,Boku no Pico,0
572,Cat Shit One,10
572,Cipher,0
572,Corpse Party: Missing Footage,4
572,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,5
572,Death Billiards,10
572,Death Note,9
572,Death Parade,10
572,Dekakute Ecchi na Ore no Ane,0
572,Devilman: Crybaby,9
572,Doubutsu no Mori,6
572,Dragon Ball Super: Broly,7
572,"Dragon Ball Z Movie 15: Fukkatsu no ""F""",6
572,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7
572,Gake no Ue no Ponyo,7
572,Good Morning,10
572,Hige wo Soru. Soshite Joshikousei wo Hirou.,9
572,High School DxD,7
572,High School DxD BorN,7
572,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,5
572,High School DxD BorN: Yomigaeranai Fushichou,5
572,High School DxD Hero,6
572,High School DxD Hero: Taiikukan-ura no Holy,5
572,High School DxD New,7
572,"High School DxD New: Oppai, Tsutsumimasu!",4
572,High School DxD OVA,5
572,High School DxD Specials,4
572,"Ijiranaide, Nagatoro-san",9
572,Ikoku na Retro,0
572,Inferno Cop,10
572,Inferno Cop Specials,0
572,Inferno Cop: Fact Files,0
572,Inuyashiki,10
572,JK Bitch ni Shiboraretai,0
572,Jujutsu Kaisen (TV),7
572,Kaifuku Jutsushi no Yarinaoshi,6
572,"Kanojo, Okarishimasu",10
572,"Kanojo, Okarishimasu Petit",0
572,Kimetsu no Yaiba,6
572,Kimetsu no Yaiba Movie: Mugen Ressha-hen,8
572,Kiseijuu: Sei no Kakuritsu,9
572,Koe no Katachi,10
572,Kono Subarashii Sekai ni Shukufuku wo!,8
572,Kono Subarashii Sekai ni Shukufuku wo! 2,9
572,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,7
572,Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,0
572,Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,9
572,Mayo Chiki!,8
572,Mob Psycho 100,9
572,Mob Psycho 100 II,9
572,Mori no Andou,10
572,My Little Goat,8
572,Nami,0
572,Naruto,7
572,Neon Genesis Evangelion,6
572,Paprika,7
572,Perfect Blue,9
572,Pokemon Movie 14 Black: Victini to Shiroki Eiyuu Reshiram,3
572,Pokemon Movie 14 White: Victini to Kuroki Eiyuu Zekrom,3
572,Pokemon Movie 18: Ring no Choumajin Hoopa,4
572,Pui Pui Molcar,10
572,Pupa,3
572,Renai Fuyou Gakuha The Animation,0
572,Sankarea,7
572,Sankarea OVA,0
572,Sankarea: Wagahai mo... Zombie de Aru...,5
572,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,10
572,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,10
572,Shelter,10
572,Shigatsu wa Kimi no Uso,9
572,Shingeki no Kyojin,10
572,Shingeki no Kyojin Movie 1: Guren no Yumiya,0
572,Shingeki no Kyojin Season 2,10
572,Shingeki no Kyojin Season 3,10
572,Shingeki no Kyojin Season 3 Part 2,10
572,Shingeki no Kyojin: The Final Season,10
572,Shingeki no Kyotou,0
572,Shingeki! Kyojin Chuugakkou,5
572,Shitcom,10
572,Snow Halation,0
572,Sounan Desu ka?,4
572,Umi ni Ochita Tsuki no Hanashi,1
572,Utsu Musume Sayuri,0
572,Wonder Egg Priority,9
572,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7
572,Yakusoku no Neverland,8
572,Yarichin☆Bitch-bu,3
572,Yo! Daitouryou Trap-kun,0
573,3-gatsu no Lion,0
573,Akatsuki no Yona,0
573,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,0
573,Another,0
573,Ao no Exorcist,0
573,Ao no Exorcist: Kyoto Fujouou-hen,0
573,Back Street Girls: Gokudolls,0
573,Barakamon,0
573,Bishoujo Senshi Sailor Moon Crystal,0
573,Bleach,0
573,Carole & Tuesday,0
573,Da Yu Hai Tang (Movie),0
573,Death Parade,0
573,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,0
573,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,0
573,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no Ya,0
573,Fate/Extra: Last Encore,0
573,Fate/stay night,0
573,Fullmetal Alchemist,0
573,Fullmetal Alchemist: Brotherhood,0
573,Gake no Ue no Ponyo,0
573,Gekkan Shoujo Nozaki-kun,0
573,Given,0
573,Gugure! Kokkuri-san,0
573,Haikyuu!!,0
573,Hataraku Saibou (TV),0
573,Hisone to Maso-tan,0
573,Hotarubi no Mori e,0
573,Inu x Boku SS,0
573,InuYasha,0
573,InuYasha: Kanketsu-hen,0
573,Jibaku Shounen Hanako-kun,0
573,Kaguya-hime no Monogatari,0
573,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,0
573,Kaichou wa Maid-sama!,0
573,Kakegurui,0
573,Kakegurui××,0
573,Kamisama Hajimemashita,0
573,Kamisama Hajimemashita OVA,0
573,Kamisama Hajimemashita: Kako-hen,0
573,Kamisama Hajimemashita◎,0
573,Karigurashi no Arrietty,0
573,Kimetsu no Yaiba,0
573,Kimetsu no Yaiba Movie: Mugen Ressha-hen,0
573,Kimi ni Todoke,0
573,Kimi no Na wa.,0
573,"Kimi to, Nami ni Noretara",0
573,Kobayashi-san Chi no Maid Dragon,0
573,Koe no Katachi,0
573,Kotonoha no Niwa,0
573,Kotoura-san,0
573,Kujira no Kora wa Sajou ni Manabu!,0
573,Lan Mo de Hua,0
573,Little Witch Academia (TV),0
573,Lost Song,0
573,Magi: Sinbad no Bouken (TV),0
573,Magi: The Kingdom of Magic,0
573,Magi: The Labyrinth of Magic,0
573,Mahoutsukai no Yome,0
573,Majo no Takkyuubin,0
573,Mononoke Hime,0
573,Nakitai Watashi wa Neko wo Kaburu,0
573,Nanatsu no Taizai,0
573,Nanatsu no Taizai Movie 1: Tenkuu no Torawarebito,0
573,Nanatsu no Taizai: Fundo no Shinpan,0
573,Nanatsu no Taizai: Imashime no Fukkatsu,0
573,Nanatsu no Taizai: Kamigami no Gekirin,0
573,Nanatsu no Taizai: Seisen no Shirushi,0
573,Naruto,0
573,Naruto: Shippuuden,0
573,Natsume Yuujinchou Movie: Utsusemi ni Musubu,0
573,Neko no Ongaeshi,0
573,Net-juu no Susume,0
573,Nisekoi,0
573,No.6,0
573,Noragami,0
573,Noragami Aragoto,0
573,Noragami Aragoto OVA,0
573,Noragami OVA,0
573,Omoide no Marnie,0
573,One Punch Man,0
573,Ookami Kodomo no Ame to Yuki,0
573,Ookami Shoujo to Kuro Ouji,8
573,Orange,0
573,Orange: Mirai,0
573,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,0
573,Re:Zero kara Hajimeru Isekai Seikatsu,0
573,Saiki Kusuo no Ψ-nan,0
573,Saiki Kusuo no Ψ-nan 2,0
573,Sen to Chihiro no Kamikakushi,0
573,Shikioriori,0
573,Shingeki no Kyojin,0
573,Shingeki no Kyojin Season 2,0
573,Shingeki no Kyojin Season 3,0
573,Shuumatsu no Walküre,0
573,Sirius,0
573,Sukitte Ii na yo.,0
573,Tamako Love Story,0
573,Tate no Yuusha no Nariagari,0
573,Tenki no Ko,0
573,Toki wo Kakeru Shoujo,0
573,Tonari no Kaibutsu-kun,10
573,Tonari no Totoro,0
573,Tsurezure Children,0
573,Tsurune: Kazemai Koukou Kyuudoubu,0
573,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",0
573,Violet Evergarden,0
573,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,0
573,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",0
573,Watashi ga Motete Dousunda,0
573,Wonder Egg Priority,0
573,Yakusoku no Neverland,0
574,5-toubun no Hanayome,8
574,5-toubun no Hanayome ∬,8
574,Adachi to Shimamura,7
574,Akame ga Kill!,6
574,Akkun to Kanojo,6
574,Angel Beats!,8
574,Another,6
574,Bakemonogatari,9
574,Baki,7
574,Baki: Dai Raitaisai-hen,8
574,Beelzebub-jou no Okinimesu mama.,7
574,Boku dake ga Inai Machi,7
574,Boku no Hero Academia,7
574,Boku no Hero Academia 2nd Season,7
574,Boku no Hero Academia 3rd Season,8
574,Boku no Hero Academia 4th Season,8
574,Boku no Hero Academia the Movie 1: Futari no Hero,7
574,Boku no Hero Academia the Movie 2: Heroes:Rising,8
574,Boku wa Tomodachi ga Sukunai,7
574,Bokura wa Minna Kawai-sou,7
574,Bokutachi wa Benkyou ga Dekinai,7
574,Bokutachi wa Benkyou ga Dekinai!,8
574,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,6
574,Clannad,9
574,Clannad Movie,8
574,Clannad: After Story,9
574,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",8
574,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",8
574,"Dakara Boku wa, H ga Dekinai.",6
574,Danchigai,6
574,Dokyuu Hentai HxEros,6
574,Dr. Stone: Stone Wars,0
574,Dragon Ball Super,7
574,Dragon Ball Super: Broly,8
574,Dumbbell Nan Kilo Moteru?,7
574,Enen no Shouboutai,8
574,Enen no Shouboutai: Ni no Shou,9
574,Fate/Apocrypha,7
574,Fuuka,6
574,Golden Time,7
574,Grisaia no Kajitsu,8
574,Grisaia no Kajitsu Specials,7
574,Guilty Crown,7
574,Hanamonogatari,9
574,Hanasaku Iroha,8
574,Hataraku Maou-sama!,7
574,Hige wo Soru. Soshite Joshikousei wo Hirou.,7
574,Highschool of the Dead,6
574,Himegoto,4
574,Hitsugi no Chaika,7
574,Horimiya,8
574,Hoshizora e Kakaru Hashi,6
574,Hyouka,8
574,Hyouka: Motsubeki Mono wa,7
574,Ichiban Ushiro no Daimaou,7
574,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,6
574,Ishuzoku Reviewers,7
574,Jaku-Chara Tomozaki-kun,5
574,JoJo no Kimyou na Bouken (TV),8
574,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,9
574,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,8
574,Joukamachi no Dandelion,6
574,Jujutsu Kaisen (TV),10
574,Kaifuku Jutsushi no Yarinaoshi,6
574,Kami no Tou,7
574,Kami nomi zo Shiru Sekai,7
574,Kamisama ni Natta Hi,7
574,"Kanojo, Okarishimasu",8
574,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,7
574,Keppeki Danshi! Aoyama-kun,7
574,Kill la Kill,8
574,Kimetsu no Yaiba,9
574,Kimi no Na wa.,9
574,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",7
574,Kiseijuu: Sei no Kakuritsu,8
574,Kizumonogatari I: Tekketsu-hen,8
574,Kizumonogatari II: Nekketsu-hen,8
574,Kizumonogatari III: Reiketsu-hen,9
574,Kobayashi-san Chi no Maid Dragon,7
574,Koe no Katachi,9
574,Koi to Yobu ni wa Kimochi Warui,6
574,Kokoro Connect,8
574,Komori-san wa Kotowarenai!,6
574,K-On!,8
574,K-On!!,9
574,Kuzu no Honkai,8
574,Kyoukai no Kanata,8
574,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,7
574,Madan no Ou to Vanadis,6
574,Mahouka Koukou no Rettousei,7
574,Maji de Watashi ni Koi Shinasai!,7
574,Majo no Tabitabi,8
574,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e",9
574,Maoujou de Oyasumi,7
574,Masamune-kun no Revenge,6
574,Medaka Box,8
574,Medaka Box Abnormal,9
574,Midara na Ao-chan wa Benkyou ga Dekinai,5
574,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,8
574,Monogatari Series: Second Season,9
574,Munou na Nana,7
574,Mushoku Tensei: Isekai Ittara Honki Dasu,8
574,Nakanohito Genome [Jikkyouchuu],8
574,Nanatsu no Taizai,7
574,Nanatsu no Taizai Movie 1: Tenkuu no Torawarebito,8
574,Nanatsu no Taizai: Imashime no Fukkatsu,9
574,Nanatsu no Taizai: Kamigami no Gekirin,6
574,Nanatsu no Taizai: Seisen no Shirushi,6
574,Nanbaka,7
574,Nanbaka 2,8
574,Nanbaka: Shusseki Bangou no Tsuita Baka-tachi!,7
574,Nekomonogatari: Kuro,7
574,Net-juu no Susume,6
574,Netoge no Yome wa Onnanoko ja Nai to Omotta?,6
574,Netsuzou TRap,5
574,Nisemonogatari,10
574,No Game No Life,9
574,No Game No Life: Zero,8
574,Noblesse,7
574,One Punch Man,8
574,One Punch Man 2nd Season,8
574,One Room,7
574,One Room Second Season,6
574,One Room Second Season Special,0
574,One Room Special,0
574,One Room Third Season,7
574,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",7
574,Ore wo Suki nano wa Omae dake ka yo,8
574,Owarimonogatari,8
574,Owarimonogatari 2nd Season,0
574,Peter Grill to Kenja no Jikan,6
574,Re:Zero kara Hajimeru Isekai Seikatsu,8
574,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,9
574,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,9
574,ReLIFE,6
574,Rewrite,8
574,Rewrite 2nd Season,7
574,Saenai Heroine no Sodatekata,7
574,Sakura-sou no Pet na Kanojo,7
574,Satsuriku no Tenshi,8
574,School Days,6
574,Seireitsukai no Blade Dance,7
574,Seiren,6
574,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,10
574,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,9
574,"Sentouin, Hakenshimasu!",6
574,Shigatsu wa Kimi no Uso,7
574,Shingeki no Kyojin,7
574,Shingeki no Kyojin Season 2,8
574,Shingeki no Kyojin Season 3,8
574,Shingeki no Kyojin Season 3 Part 2,8
574,Shingeki no Kyojin: The Final Season,9
574,Shinmai Maou no Testament,5
574,Sora no Otoshimono,5
574,Sounan Desu ka?,6
574,Sword Art Online,7
574,Sword Art Online Alternative: Gun Gale Online,6
574,Sword Art Online II,5
574,Sword Art Online II: Debriefing,6
574,Sword Art Online II: Sword Art Offline II,5
574,Sword Art Online: Alicization,7
574,Sword Art Online: Alicization - War of Underworld,7
574,Sword Art Online: Alicization - War of Underworld 2nd Season,8
574,Tate no Yuusha no Nariagari,8
574,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,6
574,Tenki no Ko,8
574,Tensei shitara Slime Datta Ken,8
574,Tensei shitara Slime Datta Ken 2nd Season,9
574,Tensura Nikki: Tensei shitara Slime Datta Ken,7
574,The God of Highschool,8
574,Toaru Kagaku no Railgun,8
574,Toaru Kagaku no Railgun S,8
574,Toaru Kagaku no Railgun T,9
574,Toaru Majutsu no Index,6
574,Tonikaku Kawaii,8
574,Tsukimonogatari,8
574,Uma Musume: Pretty Derby - BNW no Chikai,6
574,Uma Musume: Pretty Derby (TV),6
574,Violet Evergarden,9
574,ViVid Strike!,5
574,Watashi ni Tenshi ga Maiorita!,6
574,Wonder Egg Priority,8
574,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7
574,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,8
574,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8
574,Yakusoku no Neverland,8
574,Yakusoku no Neverland 2nd Season,6
574,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,6
575,86,9
575,5-toubun no Hanayome,9
575,5-toubun no Hanayome ∬,10
575,Accel World,7
575,Akame ga Kill!,7
575,Another,8
575,Ansatsu Kyoushitsu,8
575,Ansatsu Kyoushitsu 2nd Season,9
575,Ao Haru Ride,9
575,Boku dake ga Inai Machi,7
575,Boku no Hero Academia,7
575,Boku no Hero Academia 2nd Season,9
575,Boku no Hero Academia 3rd Season,10
575,Boku no Hero Academia 4th Season,10
575,Byousoku 5 Centimeter,7
575,Charlotte,9
575,Chuunibyou demo Koi ga Shitai!,6
575,Chuunibyou demo Koi ga Shitai! Ren,7
575,Darling in the FranXX,9
575,Darwin's Game,8
575,Death Note,9
575,Death Parade,7
575,Domestic na Kanojo,0
575,Dororo,8
575,Dr. Stone,9
575,Dr. Stone: Stone Wars,8
575,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,8
575,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,8
575,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,7
575,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,8
575,Enen no Shouboutai,8
575,Enen no Shouboutai: Ni no Shou,9
575,Fullmetal Alchemist: Brotherhood,9
575,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",7
575,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",8
575,Given,7
575,Golden Time,9
575,Grand Blue,9
575,Guilty Crown,8
575,Haikyuu!!,9
575,Haikyuu!! Second Season,9
575,Haikyuu!!: Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,9
575,Haikyuu!!: To the Top,8
575,Haikyuu!!: To the Top 2nd Season,9
575,Hige wo Soru. Soshite Joshikousei wo Hirou.,8
575,Horimiya,9
575,Hunter x Hunter (2011),10
575,"Ijiranaide, Nagatoro-san",7
575,Inazuma Eleven,10
575,Inazuma Eleven Go,10
575,Inazuma Eleven Go: Chrono Stone,10
575,Inazuma Eleven Go: Galaxy,10
575,Jaku-Chara Tomozaki-kun,9
575,Jujutsu Kaisen (TV),9
575,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,6
575,Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen,7
575,Kaichou wa Maid-sama!,7
575,Kaifuku Jutsushi no Yarinaoshi,5
575,"Kanojo, Okarishimasu",8
575,Kill la Kill,8
575,Kimetsu no Yaiba,8
575,Kimi no Na wa.,10
575,Kimi no Suizou wo Tabetai,10
575,Kiseijuu: Sei no Kakuritsu,8
575,Koe no Katachi,10
575,Koi to Yobu ni wa Kimochi Warui,8
575,Kono Subarashii Sekai ni Shukufuku wo!,9
575,Kono Subarashii Sekai ni Shukufuku wo! 2,9
575,Kotonoha no Niwa,9
575,Kuroko no Basket,8
575,Kuroko no Basket 2nd Season,9
575,Kuroko no Basket 3rd Season,9
575,Masamune-kun no Revenge,8
575,Mob Psycho 100,8
575,Mob Psycho 100 II,9
575,Mushoku Tensei: Isekai Ittara Honki Dasu,8
575,Nanatsu no Taizai,7
575,Nanatsu no Taizai: Fundo no Shinpan,6
575,Nanatsu no Taizai: Imashime no Fukkatsu,7
575,Nanatsu no Taizai: Kamigami no Gekirin,7
575,Nanatsu no Taizai: Seisen no Shirushi,7
575,Nisekoi,9
575,Nisekoi:,8
575,No Game No Life,8
575,One Punch Man,8
575,One Punch Man 2nd Season,7
575,Ore wo Suki nano wa Omae dake ka yo,8
575,Osananajimi ga Zettai ni Makenai Love Comedy,7
575,Overlord,7
575,Overlord II,8
575,Overlord III,8
575,Prison School,9
575,Re:Zero kara Hajimeru Isekai Seikatsu,9
575,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,8
575,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,10
575,Sakura-sou no Pet na Kanojo,9
575,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,10
575,Shigatsu wa Kimi no Uso,9
575,Shingeki no Kyojin,10
575,Shingeki no Kyojin Season 2,10
575,Shingeki no Kyojin Season 3,10
575,Shingeki no Kyojin Season 3 Part 2,10
575,Shingeki no Kyojin: The Final Season,10
575,Shokugeki no Souma,8
575,Shokugeki no Souma: Gou no Sara,8
575,Shokugeki no Souma: Ni no Sara,8
575,Shokugeki no Souma: San no Sara,8
575,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,8
575,Shokugeki no Souma: Shin no Sara,8
575,SK∞,9
575,Sword Art Online,7
575,Sword Art Online Alternative: Gun Gale Online,7
575,Sword Art Online II,7
575,Sword Art Online: Alicization,8
575,Sword Art Online: Alicization - War of Underworld,8
575,Sword Art Online: Alicization - War of Underworld 2nd Season,8
575,Tada-kun wa Koi wo Shinai,8
575,Tate no Yuusha no Nariagari,8
575,Tenki no Ko,9
575,Tensei shitara Slime Datta Ken,8
575,Tensei shitara Slime Datta Ken 2nd Season,9
575,Tensura Nikki: Tensei shitara Slime Datta Ken,6
575,Tokyo Ghoul,8
575,Tokyo Ghoul √A,8
575,Tokyo Ghoul:re,7
575,Tokyo Ghoul:re 2nd Season,7
575,Tonikaku Kawaii,9
575,Toradora!,9
575,Tsuki ga Kirei,9
575,Vinland Saga,8
575,Vivy: Fluorite Eye's Song,8
575,Wotaku ni Koi wa Muzukashii,8
575,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,9
575,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,10
575,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,10
575,Yakusoku no Neverland,9
575,Yakusoku no Neverland 2nd Season,6
575,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),9
576,Akudama Drive,0
576,Ao no Exorcist,0
576,Black Clover,10
576,BNA,8
576,Boku no Hero Academia,0
576,Boku no Hero Academia 2nd Season,0
576,Boku no Hero Academia 3rd Season,0
576,Boku no Hero Academia 4th Season,9
576,Boku no Hero Academia the Movie 1: Futari no Hero,0
576,Claymore,7
576,Darling in the FranXX,10
576,Darwin's Game,8
576,Death March kara Hajimaru Isekai Kyousoukyoku,9
576,Death Note,0
576,Dororo,8
576,Dr. Stone,10
576,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,10
576,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,10
576,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,9
576,Enen no Shouboutai,9
576,Enen no Shouboutai: Ni no Shou,9
576,Fairy Gone,8
576,Fairy Gone 2nd Season,0
576,Fairy Tail,10
576,Fairy Tail (2014),8
576,Fairy Tail: Final Series,9
576,Goblin Slayer,7
576,Goblin Slayer: Goblin's Crown,0
576,God Eater,8
576,Haikyuu!!,9
576,Haikyuu!! Second Season,10
576,Haikyuu!!: Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,10
576,Haikyuu!!: Riku vs. Kuu,8
576,Haikyuu!!: To the Top,10
576,Haikyuu!!: To the Top 2nd Season,8
576,High School DxD,9
576,High School DxD BorN,8
576,High School DxD BorN: Yomigaeranai Fushichou,0
576,High School DxD Hero,10
576,High School DxD New,8
576,"High School DxD New: Oppai, Tsutsumimasu!",7
576,High School DxD OVA,7
576,Highschool of the Dead,7
576,Hunter x Hunter (2011),10
576,Ichiban Ushiro no Daimaou,7
576,Inazuma Eleven,9
576,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,10
576,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,9
576,Jujutsu Kaisen (TV),9
576,K,7
576,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,0
576,Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen,7
576,Kekkai Sensen,8
576,Kekkai Sensen & Beyond,8
576,Kenja no Mago,9
576,Kimetsu no Yaiba,0
576,Knight's & Magic,8
